date,state,cases,deaths
9/22/2022,Massachusetts,2040602,21646
9/22/2022,New York,2861504,41876
9/22/2022,Arkansas,948742,12046
9/22/2022,Hawaii,334620,1667
9/22/2022,West Virginia,597764,7382
9/22/2022,Utah,1036535,5011
9/22/2022,Ohio,3131645,39767
9/22/2022,South Dakota,260639,3017
9/22/2022,New York,3213741,29042
9/22/2022,Pennsylvania,3239298,47098
9/22/2022,Tennessee,2331893,27709
9/23/2022,South Dakota,260639,3017
9/23/2022,West Virginia,598237,7382
9/23/2022,Massachusetts,2040602,21646
9/23/2022,Georgia,2900354,40171
9/23/2022,Colorado,1650762,13272
9/23/2022,Texas,7852498,89093
9/23/2022,North Dakota,268307,2364
9/23/2022,Alabama,1519543,20478
9/23/2022,Montana,309452,3518
9/23/2022,Maine,288246,2573
9/23/2022,Oregon,890507,8520
9/23/2022,Connecticut,892220,11343
9/23/2022,Missouri,1645001,21451
9/23/2022,South Carolina,1706498,18348
9/23/2022,Nebraska,536242,4507
9/23/2022,Minnesota,1658677,13613
9/23/2022,Maryland,1245732,15360
9/23/2022,Nevada,846578,11491
9/23/2022,Illinois,3751275,39624
9/23/2022,Idaho,494593,5166
9/23/2022,Kentucky,1579452,17004
9/23/2022,Michigan,2821489,38464
9/23/2022,California,11220161,95009
9/23/2022,Vermont,131746,685
9/23/2022,North Carolina,3194116,26807
9/23/2022,Wyoming,176256,1891
9/23/2022,Arizona,2268158,31326
9/23/2022,Rhode Island,403003,3667
9/23/2022,Wisconsin,1859978,15220
9/23/2022,Delaware,307270,3101
9/23/2022,New Jersey,2725389,34706
9/23/2022,Virginia,2080262,21769
9/23/2022,Louisiana,1452495,18009
9/23/2022,New Hampshire,348898,2692
9/23/2022,Indiana,1919328,24670
9/23/2022,Pennsylvania,3239298,47098
9/23/2022,Ohio,3131645,39767
9/23/2022,Mississippi,925596,12879
9/23/2022,Florida,7108985,81527
9/23/2022,New York,3216909,29046
9/23/2022,Iowa,854774,10051
9/23/2022,Utah,1036535,5011
9/23/2022,Hawaii,334620,1667
9/23/2022,Alaska,282372,1329
9/23/2022,Arkansas,949188,12063
9/23/2022,Oklahoma,1195429,14786
9/23/2022,Washington,1808253,14274
9/23/2022,New Mexico,617178,8552
9/23/2022,New York,2861504,41876
9/23/2022,Kansas,875854,9079
9/23/2022,Tennessee,2333053,27731
9/24/2022,Pennsylvania,3239298,47098
9/24/2022,South Dakota,260639,3017
9/24/2022,Kansas,875854,9079
9/24/2022,Ohio,3131645,39767
9/24/2022,Florida,7110562,81561
9/24/2022,Indiana,1919328,24670
9/24/2022,Washington,1809527,14274
9/24/2022,New York,3219757,29046
9/24/2022,Hawaii,334620,1667
9/24/2022,West Virginia,598237,7382
9/24/2022,Arkansas,949582,12080
9/24/2022,Rhode Island,403003,3667
9/24/2022,Maryland,1245732,15360
9/24/2022,Virginia,2080262,21769
9/24/2022,Arizona,2268158,31326
9/24/2022,Vermont,131746,685
9/24/2022,Louisiana,1452495,18009
9/24/2022,New Hampshire,348898,2692
9/24/2022,Illinois,3751275,39624
9/24/2022,Nevada,846812,11491
9/24/2022,Nebraska,536242,4507
9/24/2022,North Carolina,3196628,26818
9/24/2022,Minnesota,1658677,13613
9/24/2022,Delaware,307270,3101
9/24/2022,South Carolina,1707243,18350
9/24/2022,Missouri,1645001,21451
9/24/2022,Maine,288246,2573
9/24/2022,Connecticut,892929,11343
9/24/2022,California,11220161,95009
9/24/2022,New Jersey,2728194,34715
9/24/2022,Montana,309452,3518
9/24/2022,Kentucky,1579979,17004
9/24/2022,Oregon,890507,8520
9/24/2022,Idaho,494593,5166
9/24/2022,Wyoming,176256,1891
9/24/2022,Wisconsin,1859978,15220
9/24/2022,Michigan,2821489,38464
9/24/2022,Alaska,282372,1329
9/24/2022,New Mexico,617178,8552
9/24/2022,Tennessee,2334340,27758
9/24/2022,Colorado,1651453,13272
9/24/2022,North Dakota,268307,2364
9/24/2022,New York,2861504,41876
9/24/2022,Utah,1036535,5011
9/24/2022,Iowa,854774,10051
9/24/2022,Alabama,1519813,20481
9/24/2022,Georgia,2900354,40171
9/24/2022,Massachusetts,2040602,21646
9/24/2022,Mississippi,925596,12879
9/24/2022,Oklahoma,1195429,14786
9/24/2022,Texas,7852498,89093
9/25/2022,Arkansas,949754,12080
9/25/2022,New York,2867138,41891
9/25/2022,West Virginia,598237,7382
9/25/2022,Hawaii,334620,1667
9/25/2022,North Dakota,268307,2364
9/25/2022,New York,3222162,29046
9/25/2022,Pennsylvania,3239298,47098
9/25/2022,New Mexico,617178,8552
9/25/2022,Texas,7852498,89093
9/25/2022,Alaska,282372,1329
9/25/2022,Massachusetts,2040602,21646
9/25/2022,Florida,7111459,81602
9/25/2022,Utah,1036535,5011
9/25/2022,Mississippi,925596,12879
9/25/2022,Ohio,3131645,39767
9/25/2022,New Jersey,2729699,34716
9/25/2022,Idaho,494593,5166
9/25/2022,Connecticut,893264,11343
9/25/2022,Michigan,2821489,38464
9/25/2022,Nevada,846812,11491
9/25/2022,Louisiana,1452495,18009
9/25/2022,California,11220161,95009
9/25/2022,North Carolina,3198115,26825
9/25/2022,Wyoming,176256,1891
9/25/2022,Montana,309452,3518
9/25/2022,South Carolina,1707914,18372
9/25/2022,Maine,288246,2573
9/25/2022,New Hampshire,348898,2692
9/25/2022,Arizona,2268158,31326
9/25/2022,Kentucky,1580349,17004
9/25/2022,Wisconsin,1859978,15220
9/25/2022,Rhode Island,403003,3667
9/25/2022,Virginia,2080262,21769
9/25/2022,Vermont,131746,685
9/25/2022,Missouri,1645001,21451
9/25/2022,Illinois,3751275,39624
9/25/2022,Oregon,890507,8520
9/25/2022,Maryland,1245732,15360
9/25/2022,Delaware,307270,3101
9/25/2022,Minnesota,1658677,13613
9/25/2022,Nebraska,536242,4507
9/25/2022,Alabama,1520059,20481
9/25/2022,Indiana,1919328,24670
9/25/2022,Tennessee,2334750,27758
9/25/2022,Washington,1810308,14274
9/25/2022,Georgia,2900354,40171
9/25/2022,South Dakota,260639,3017
9/25/2022,Kansas,875854,9079
9/25/2022,Oklahoma,1195429,14786
9/25/2022,Iowa,854774,10051
9/25/2022,Colorado,1651836,13272
9/26/2022,Utah,1036535,5011
9/26/2022,North Dakota,268307,2364
9/26/2022,Arkansas,949896,12080
9/26/2022,New York,3223774,29051
9/26/2022,New York,2868651,41903
9/26/2022,Alaska,282372,1329
9/26/2022,New Mexico,617669,8558
9/26/2022,Oklahoma,1196540,14786
9/26/2022,Georgia,2900354,40171
9/26/2022,Missouri,1645001,21451
9/26/2022,Maryland,1247432,15376
9/26/2022,Rhode Island,403003,3667
9/26/2022,Idaho,494907,5166
9/26/2022,Minnesota,1658677,13613
9/26/2022,Maine,288711,2575
9/26/2022,Nebraska,536845,4514
9/26/2022,Louisiana,1453293,18023
9/26/2022,Connecticut,893529,11343
9/26/2022,New Hampshire,349522,2696
9/26/2022,Delaware,307872,3101
9/26/2022,Illinois,3754941,39636
9/26/2022,Vermont,131927,685
9/26/2022,North Carolina,3199176,26832
9/26/2022,Nevada,847175,11494
9/26/2022,Montana,309452,3518
9/26/2022,Wyoming,176256,1891
9/26/2022,Oregon,890507,8520
9/26/2022,Virginia,2083285,21787
9/26/2022,Arizona,2268158,31326
9/26/2022,Kentucky,1580687,17004
9/26/2022,Michigan,2821489,38464
9/26/2022,New Jersey,2730620,34719
9/26/2022,California,11220161,95009
9/26/2022,South Carolina,1708298,18372
9/26/2022,Wisconsin,1862217,15233
9/26/2022,Colorado,1652241,13282
9/26/2022,South Dakota,260639,3017
9/26/2022,Tennessee,2335400,27759
9/26/2022,Pennsylvania,3239298,47098
9/26/2022,Iowa,855407,10051
9/26/2022,Mississippi,925596,12879
9/26/2022,Alabama,1520701,20484
9/26/2022,Ohio,3131645,39767
9/26/2022,Texas,7859801,89123
9/26/2022,Kansas,875854,9079
9/26/2022,Washington,1811003,14284
9/26/2022,Hawaii,334620,1667
9/26/2022,Indiana,1920530,24674
9/26/2022,Massachusetts,2040602,21646
9/26/2022,Florida,7114086,81641
9/26/2022,West Virginia,599143,7396
9/27/2022,Mississippi,927465,12912
9/27/2022,Colorado,1652780,13288
9/27/2022,Georgia,2900354,40171
9/27/2022,Kansas,875854,9079
9/27/2022,New York,2870827,41916
9/27/2022,South Dakota,260639,3017
9/27/2022,New York,3225737,29079
9/27/2022,Texas,7859801,89123
9/27/2022,Iowa,855931,10077
9/27/2022,Arkansas,950441,12106
9/27/2022,Pennsylvania,3239298,47098
9/27/2022,New Mexico,617839,8563
9/27/2022,Alabama,1521375,20492
9/27/2022,Wisconsin,1863218,15239
9/27/2022,Delaware,308037,3104
9/27/2022,Oregon,890507,8520
9/27/2022,Connecticut,894428,11361
9/27/2022,Arizona,2268158,31326
9/27/2022,South Carolina,1708628,18372
9/27/2022,Idaho,494907,5166
9/27/2022,Montana,309452,3518
9/27/2022,Nevada,847175,11494
9/27/2022,Kentucky,1581283,17004
9/27/2022,Vermont,131927,685
9/27/2022,California,11220161,95009
9/27/2022,Wyoming,176728,1894
9/27/2022,Missouri,1645001,21451
9/27/2022,Virginia,2084569,21808
9/27/2022,Maine,288711,2575
9/27/2022,Illinois,3756708,39637
9/27/2022,North Carolina,3201099,26839
9/27/2022,New Jersey,2733220,34725
9/27/2022,Nebraska,537089,4523
9/27/2022,New Hampshire,349630,2700
9/27/2022,Michigan,2836167,38624
9/27/2022,Minnesota,1658677,13613
9/27/2022,Maryland,1248321,15386
9/27/2022,Louisiana,1453999,18031
9/27/2022,Rhode Island,403003,3667
9/27/2022,Ohio,3131645,39767
9/27/2022,Alaska,282372,1329
9/27/2022,Tennessee,2336292,27766
9/27/2022,Washington,1812091,14301
9/27/2022,Massachusetts,2040602,21646
9/27/2022,Oklahoma,1196540,14786
9/27/2022,North Dakota,268307,2364
9/27/2022,Indiana,1920530,24674
9/27/2022,Florida,7116027,81673
9/27/2022,Hawaii,334620,1667
9/27/2022,Utah,1036535,5011
9/27/2022,West Virginia,599436,7402
9/28/2022,Massachusetts,2040602,21646
9/28/2022,Florida,7117380,81698
9/28/2022,Kansas,878499,9555
9/28/2022,Iowa,856096,10077
9/28/2022,Oklahoma,1197762,14805
9/28/2022,West Virginia,599770,7406
9/28/2022,Indiana,1920530,24674
9/28/2022,New Mexico,618126,8563
9/28/2022,Alaska,282925,1329
9/28/2022,Georgia,2905400,40281
9/28/2022,Washington,1813466,14312
9/28/2022,Pennsylvania,3254503,47213
9/28/2022,Alabama,1522136,20496
9/28/2022,Mississippi,927465,12912
9/28/2022,Ohio,3131645,39767
9/28/2022,Illinois,3758292,39666
9/28/2022,Nevada,847332,11501
9/28/2022,Idaho,495500,5171
9/28/2022,Vermont,132134,685
9/28/2022,Michigan,2836167,38624
9/28/2022,California,11220161,95009
9/28/2022,North Carolina,3203293,26844
9/28/2022,New Hampshire,349846,2703
9/28/2022,Oregon,894776,8561
9/28/2022,Maine,289347,2577
9/28/2022,Montana,309452,3518
9/28/2022,Rhode Island,403003,3667
9/28/2022,New Jersey,2735732,34731
9/28/2022,Arizona,2271560,31370
9/28/2022,South Carolina,1709691,18373
9/28/2022,Virginia,2086021,21831
9/28/2022,Minnesota,1658677,13613
9/28/2022,Maryland,1249181,15390
9/28/2022,Connecticut,895390,11365
9/28/2022,Louisiana,1454450,18046
9/28/2022,Missouri,1645001,21451
9/28/2022,Wisconsin,1864411,15256
9/28/2022,Delaware,308252,3104
9/28/2022,Wyoming,176728,1894
9/28/2022,Nebraska,537243,4536
9/28/2022,Kentucky,1582021,17004
9/28/2022,Tennessee,2337420,27778
9/28/2022,Colorado,1653554,13300
9/28/2022,North Dakota,268307,2364
9/28/2022,Texas,7864903,89162
9/28/2022,South Dakota,261371,3021
9/28/2022,Arkansas,950940,12131
9/28/2022,Hawaii,347333,1674
9/28/2022,New York,3228652,29093
9/28/2022,Utah,1036535,5011
9/28/2022,New York,2873260,41966
9/29/2022,Washington,1814902,14312
9/29/2022,Alaska,282925,1329
9/29/2022,West Virginia,600173,7406
9/29/2022,Colorado,1654419,13307
9/29/2022,Pennsylvania,3254503,47213
9/29/2022,Hawaii,347333,1674
9/29/2022,North Dakota,268307,2364
9/29/2022,Iowa,856096,10077
9/29/2022,Mississippi,927465,12912
9/29/2022,New York,2876201,41977
9/29/2022,Missouri,1645001,21451
9/29/2022,Nebraska,537466,4542
9/29/2022,Idaho,495500,5171
9/29/2022,Maryland,1250032,15399
9/29/2022,Delaware,308452,3104
9/29/2022,Montana,309452,3518
9/29/2022,North Carolina,3205756,26853
9/29/2022,Louisiana,1454828,18058
9/29/2022,New Hampshire,350117,2705
9/29/2022,Michigan,2836167,38624
9/29/2022,Wyoming,176728,1894
9/29/2022,Wisconsin,1865594,15260
9/29/2022,Vermont,132134,685
9/29/2022,Oregon,894776,8561
9/29/2022,Connecticut,896144,11365
9/29/2022,Kentucky,1582021,17004
9/29/2022,Virginia,2087360,21849
9/29/2022,Rhode Island,404837,3669
9/29/2022,California,11247840,95165
9/29/2022,New Jersey,2738380,34738
9/29/2022,Nevada,847528,11502
9/29/2022,Minnesota,1664797,13651
9/29/2022,Maine,289729,2580
9/29/2022,Arizona,2271560,31370
9/29/2022,South Carolina,1710378,18373
9/29/2022,Illinois,3760119,39685
9/29/2022,Tennessee,2338473,27816
9/29/2022,Kansas,878499,9555
9/29/2022,Massachusetts,2050942,21706
9/29/2022,Arkansas,951283,12148
9/29/2022,South Dakota,261371,3021
9/29/2022,Ohio,3143746,39856
9/29/2022,Texas,7864903,89162
9/29/2022,Indiana,1921993,24708
9/29/2022,Georgia,2905400,40281
9/29/2022,Alabama,1522898,20497
9/29/2022,New York,3231783,29111
9/29/2022,Oklahoma,1197762,14805
9/29/2022,Florida,7118446,81725
9/29/2022,Utah,1038416,5021
9/29/2022,New Mexico,618392,8564
9/30/2022,Tennessee,2339485,27818
9/30/2022,Utah,1038416,5021
9/30/2022,Texas,7870903,89208
9/30/2022,Colorado,1655074,13316
9/30/2022,Ohio,3143746,39856
9/30/2022,Indiana,1921993,24708
9/30/2022,Florida,7119964,81756
9/30/2022,Washington,1816148,14339
9/30/2022,Georgia,2905400,40281
9/30/2022,New Mexico,618683,8567
9/30/2022,Oklahoma,1198836,14805
9/30/2022,North Dakota,269306,2375
9/30/2022,Virginia,2088708,21866
9/30/2022,Delaware,308713,3111
9/30/2022,Maine,290051,2582
9/30/2022,California,11253453,95165
9/30/2022,Idaho,495873,5176
9/30/2022,New Jersey,2740904,34744
9/30/2022,Wisconsin,1866634,15263
9/30/2022,Kentucky,1585111,17030
9/30/2022,Minnesota,1664797,13651
9/30/2022,Connecticut,896893,11365
9/30/2022,Maryland,1250844,15402
9/30/2022,Rhode Island,404837,3669
9/30/2022,Illinois,3762220,39698
9/30/2022,Arizona,2271560,31370
9/30/2022,Vermont,132315,685
9/30/2022,Nevada,847687,11505
9/30/2022,New Hampshire,350353,2705
9/30/2022,Montana,310731,3520
9/30/2022,North Carolina,3207665,26857
9/30/2022,Oregon,894776,8561
9/30/2022,Louisiana,1455290,18066
9/30/2022,Missouri,1650860,21533
9/30/2022,Nebraska,537466,4542
9/30/2022,Wyoming,176728,1894
9/30/2022,Michigan,2836167,38624
9/30/2022,South Carolina,1711020,18375
9/30/2022,New York,3234824,29122
9/30/2022,Massachusetts,2050942,21706
9/30/2022,South Dakota,261371,3021
9/30/2022,Kansas,878499,9555
9/30/2022,Hawaii,347333,1674
9/30/2022,Iowa,856645,10077
9/30/2022,New York,2876201,41977
9/30/2022,Alabama,1523482,20498
9/30/2022,Alaska,282925,1329
9/30/2022,Mississippi,927465,12912
9/30/2022,West Virginia,600558,7416
9/30/2022,Pennsylvania,3254503,47213
9/30/2022,Arkansas,951644,12165
10/1/2022,Texas,7870903,89208
10/1/2022,Oklahoma,1198836,14805
10/1/2022,Mississippi,927465,12912
10/1/2022,Hawaii,347333,1674
10/1/2022,Alabama,1523698,20501
10/1/2022,Colorado,1655758,13316
10/1/2022,West Virginia,600558,7416
10/1/2022,Florida,7120862,81788
10/1/2022,Pennsylvania,3254503,47213
10/1/2022,Washington,1817210,14339
10/1/2022,Utah,1038416,5021
10/1/2022,Indiana,1921993,24708
10/1/2022,Arkansas,951892,12181
10/1/2022,Virginia,2088708,21866
10/1/2022,Illinois,3762220,39698
10/1/2022,California,11253453,95165
10/1/2022,Minnesota,1664797,13651
10/1/2022,Nevada,847687,11505
10/1/2022,Missouri,1650860,21533
10/1/2022,Rhode Island,404837,3669
10/1/2022,Maine,290051,2582
10/1/2022,New Jersey,2743339,34750
10/1/2022,Oregon,894776,8561
10/1/2022,Nebraska,537466,4542
10/1/2022,Connecticut,897699,11365
10/1/2022,Idaho,495873,5176
10/1/2022,Louisiana,1455290,18066
10/1/2022,Kentucky,1585111,17030
10/1/2022,Wyoming,176728,1894
10/1/2022,North Carolina,3209296,26860
10/1/2022,Wisconsin,1866634,15263
10/1/2022,Delaware,308713,3111
10/1/2022,South Carolina,1711622,18387
10/1/2022,Arizona,2271560,31370
10/1/2022,New Hampshire,350353,2705
10/1/2022,Michigan,2836167,38624
10/1/2022,Vermont,132315,685
10/1/2022,Montana,310731,3520
10/1/2022,Maryland,1250844,15402
10/1/2022,Georgia,2905400,40281
10/1/2022,New York,3237467,29122
10/1/2022,Iowa,856645,10077
10/1/2022,South Dakota,261371,3021
10/1/2022,New Mexico,618683,8567
10/1/2022,Tennessee,2340469,27872
10/1/2022,Alaska,282925,1329
10/1/2022,Massachusetts,2050942,21706
10/1/2022,Ohio,3143746,39856
10/1/2022,Kansas,878499,9555
10/1/2022,New York,2876201,41977
10/1/2022,North Dakota,269306,2375
10/2/2022,Alabama,1523874,20502
10/2/2022,West Virginia,600558,7416
10/2/2022,South Dakota,261371,3021
10/2/2022,Mississippi,927465,12912
10/2/2022,Massachusetts,2050942,21706
10/2/2022,Colorado,1656175,13316
10/2/2022,Pennsylvania,3254503,47213
10/2/2022,Utah,1038416,5021
10/2/2022,Oklahoma,1198836,14805
10/2/2022,Virginia,2088708,21866
10/2/2022,Montana,310731,3520
10/2/2022,North Carolina,3210336,26866
10/2/2022,Rhode Island,404837,3669
10/2/2022,Wisconsin,1866634,15263
10/2/2022,Michigan,2836167,38624
10/2/2022,Connecticut,898073,11365
10/2/2022,Nebraska,537466,4542
10/2/2022,South Carolina,1712094,18395
10/2/2022,Vermont,132315,685
10/2/2022,New Hampshire,350353,2705
10/2/2022,Minnesota,1664797,13651
10/2/2022,Maine,290051,2582
10/2/2022,Idaho,495873,5176
10/2/2022,Maryland,1250844,15402
10/2/2022,Arizona,2271560,31370
10/2/2022,New Jersey,2745092,34750
10/2/2022,Wyoming,176728,1894
10/2/2022,Oregon,894776,8561
10/2/2022,Missouri,1650860,21533
10/2/2022,Nevada,847687,11505
10/2/2022,Illinois,3762220,39698
10/2/2022,Kentucky,1585111,17030
10/2/2022,California,11253453,95165
10/2/2022,Delaware,308713,3111
10/2/2022,Louisiana,1455290,18066
10/2/2022,New York,3239615,29122
10/2/2022,Tennessee,2340785,27872
10/2/2022,Hawaii,347333,1674
10/2/2022,Arkansas,952004,12181
10/2/2022,Texas,7870903,89208
10/2/2022,Alaska,282925,1329
10/2/2022,North Dakota,269306,2375
10/2/2022,Ohio,3143746,39856
10/2/2022,Iowa,856645,10077
10/2/2022,Kansas,878499,9555
10/2/2022,Washington,1817950,14339
10/2/2022,Indiana,1921993,24708
10/2/2022,New York,2881313,41989
10/2/2022,Florida,7122065,81818
10/2/2022,Georgia,2905400,40281
10/2/2022,New Mexico,618683,8567
10/3/2022,Pennsylvania,3254503,47213
10/3/2022,Texas,7876824,89234
10/3/2022,South Dakota,261371,3021
10/3/2022,Colorado,1656518,13316
10/3/2022,Alabama,1524585,20503
10/3/2022,Tennessee,2341097,27875
10/3/2022,Massachusetts,2050942,21706
10/3/2022,New York,3241301,29136
10/3/2022,New Mexico,619238,8570
10/3/2022,Hawaii,347333,1674
10/3/2022,Oklahoma,1199697,14805
10/3/2022,Iowa,857128,10077
10/3/2022,Arkansas,952123,12181
10/3/2022,Wyoming,176728,1894
10/3/2022,Maine,290662,2584
10/3/2022,Nebraska,537466,4542
10/3/2022,Oregon,894776,8561
10/3/2022,Maryland,1250844,15402
10/3/2022,Illinois,3765864,39718
10/3/2022,Louisiana,1455900,18072
10/3/2022,Missouri,1650860,21533
10/3/2022,New Jersey,2746256,34754
10/3/2022,South Carolina,1712346,18395
10/3/2022,Vermont,132495,685
10/3/2022,Virginia,2091185,21884
10/3/2022,Minnesota,1664797,13651
10/3/2022,Idaho,496134,5180
10/3/2022,Delaware,309189,3111
10/3/2022,North Carolina,3211247,26871
10/3/2022,California,11253453,95165
10/3/2022,Nevada,847877,11509
10/3/2022,Michigan,2836167,38624
10/3/2022,Rhode Island,404837,3669
10/3/2022,Montana,310731,3520
10/3/2022,Wisconsin,1868896,15263
10/3/2022,Connecticut,898338,11365
10/3/2022,Kentucky,1588154,17055
10/3/2022,Arizona,2271560,31370
10/3/2022,New Hampshire,350878,2705
10/3/2022,Washington,1818585,14344
10/3/2022,Florida,7123804,81838
10/3/2022,Georgia,2905400,40281
10/3/2022,North Dakota,269306,2375
10/3/2022,Indiana,1921993,24708
10/3/2022,Utah,1038416,5021
10/3/2022,Mississippi,927465,12912
10/3/2022,Ohio,3143746,39856
10/3/2022,New York,2882724,42003
10/3/2022,Kansas,878499,9555
10/3/2022,West Virginia,601246,7426
10/3/2022,Alaska,282925,1329
10/4/2022,Hawaii,347333,1674
10/4/2022,Massachusetts,2050942,21706
10/4/2022,Oklahoma,1199697,14805
10/4/2022,North Dakota,269306,2375
10/4/2022,Indiana,1921993,24708
10/4/2022,New York,2884749,42005
10/4/2022,Utah,1038416,5021
10/4/2022,Tennessee,2342228,27901
10/4/2022,Alaska,282925,1329
10/4/2022,Iowa,857784,10097
10/4/2022,Texas,7876824,89234
10/4/2022,Pennsylvania,3254503,47213
10/4/2022,West Virginia,601520,7436
10/4/2022,Kansas,878499,9555
10/4/2022,Mississippi,929079,12928
10/4/2022,New Hampshire,351047,2708
10/4/2022,Arizona,2271560,31370
10/4/2022,Minnesota,1664797,13651
10/4/2022,Montana,310731,3520
10/4/2022,Connecticut,899205,11385
10/4/2022,North Carolina,3212716,26876
10/4/2022,Kentucky,1588154,17055
10/4/2022,Delaware,309265,3112
10/4/2022,Oregon,894776,8561
10/4/2022,Louisiana,1456295,18079
10/4/2022,Wyoming,177165,1899
10/4/2022,Maryland,1253043,15418
10/4/2022,Missouri,1650860,21533
10/4/2022,South Carolina,1712633,18395
10/4/2022,Virginia,2092255,21901
10/4/2022,Maine,290986,2586
10/4/2022,New Jersey,2748202,34759
10/4/2022,Vermont,132495,685
10/4/2022,Idaho,496134,5180
10/4/2022,Illinois,3767439,39732
10/4/2022,Michigan,2849047,38767
10/4/2022,Nevada,848211,11514
10/4/2022,Wisconsin,1870010,15272
10/4/2022,Nebraska,538146,4548
10/4/2022,Rhode Island,404837,3669
10/4/2022,California,11253453,95165
10/4/2022,Arkansas,952469,12213
10/4/2022,South Dakota,261371,3021
10/4/2022,Alabama,1525147,20506
10/4/2022,Washington,1819311,14359
10/4/2022,Ohio,3143746,39856
10/4/2022,Colorado,1657014,13319
10/4/2022,Florida,7125772,81864
10/4/2022,New York,3243070,29165
10/4/2022,Georgia,2905400,40281
10/4/2022,New Mexico,619479,8576
10/5/2022,Texas,7880387,89268
10/5/2022,Indiana,1925645,24748
10/5/2022,Oklahoma,1200650,14884
10/5/2022,South Dakota,262213,3033
10/5/2022,New York,2886869,42032
10/5/2022,Hawaii,348570,1682
10/5/2022,Utah,1038416,5021
10/5/2022,Georgia,2909760,40374
10/5/2022,Iowa,857944,10097
10/5/2022,Washington,1820460,14375
10/5/2022,New Mexico,619786,8586
10/5/2022,New York,3245873,29182
10/5/2022,Tennessee,2343001,27906
10/5/2022,Colorado,1657805,13334
10/5/2022,Pennsylvania,3266934,47323
10/5/2022,Nevada,848615,11516
10/5/2022,Rhode Island,404837,3669
10/5/2022,Connecticut,899885,11385
10/5/2022,Virginia,2093393,21919
10/5/2022,Nebraska,538339,4548
10/5/2022,Minnesota,1664797,13651
10/5/2022,New Hampshire,351439,2708
10/5/2022,Delaware,309410,3112
10/5/2022,North Carolina,3214430,26884
10/5/2022,Idaho,496615,5185
10/5/2022,Kentucky,1591358,17085
10/5/2022,Maine,291332,2596
10/5/2022,Maryland,1253880,15419
10/5/2022,California,11253453,95165
10/5/2022,Arizona,2275235,31406
10/5/2022,Missouri,1650860,21533
10/5/2022,Oregon,899013,8590
10/5/2022,Michigan,2849047,38767
10/5/2022,Wyoming,177165,1899
10/5/2022,Montana,310731,3520
10/5/2022,Illinois,3769278,39747
10/5/2022,New Jersey,2750373,34766
10/5/2022,South Carolina,1713121,18408
10/5/2022,Louisiana,1456658,18088
10/5/2022,Wisconsin,1871358,15282
10/5/2022,Vermont,132679,694
10/5/2022,Mississippi,929079,12928
10/5/2022,Alabama,1525738,20506
10/5/2022,North Dakota,269306,2375
10/5/2022,Florida,7127256,81898
10/5/2022,Arkansas,952892,12235
10/5/2022,Massachusetts,2050942,21706
10/5/2022,Ohio,3143746,39856
10/5/2022,West Virginia,601887,7436
10/5/2022,Kansas,880197,9573
10/5/2022,Alaska,283562,1356
10/6/2022,Hawaii,348570,1682
10/6/2022,Tennessee,2344007,27910
10/6/2022,Mississippi,929079,12928
10/6/2022,Kansas,880197,9573
10/6/2022,Colorado,1658494,13333
10/6/2022,Pennsylvania,3266934,47323
10/6/2022,Oklahoma,1200650,14884
10/6/2022,Iowa,857944,10097
10/6/2022,Texas,7880387,89268
10/6/2022,Indiana,1925645,24748
10/6/2022,Massachusetts,2060884,21771
10/6/2022,Washington,1821634,14378
10/6/2022,California,11278564,95414
10/6/2022,Nebraska,538494,4551
10/6/2022,Wyoming,177165,1899
10/6/2022,Illinois,3771745,39760
10/6/2022,Delaware,309804,3112
10/6/2022,Maine,291643,2606
10/6/2022,Nevada,848770,11521
10/6/2022,Michigan,2849047,38767
10/6/2022,Idaho,496615,5185
10/6/2022,Maryland,1254665,15423
10/6/2022,Minnesota,1670765,13695
10/6/2022,Virginia,2094744,21940
10/6/2022,South Carolina,1713699,18411
10/6/2022,Montana,310731,3520
10/6/2022,Arizona,2275235,31406
10/6/2022,Wisconsin,1872544,15298
10/6/2022,New Jersey,2752708,34772
10/6/2022,Oregon,899013,8590
10/6/2022,Louisiana,1457052,18097
10/6/2022,New Hampshire,351664,2709
10/6/2022,North Carolina,3216184,26890
10/6/2022,Rhode Island,406546,3674
10/6/2022,Connecticut,900500,11385
10/6/2022,Missouri,1650860,21533
10/6/2022,Kentucky,1591358,17085
10/6/2022,Vermont,132861,694
10/6/2022,New York,3248803,29196
10/6/2022,Georgia,2909760,40374
10/6/2022,New York,2888652,42054
10/6/2022,Ohio,3153743,39950
10/6/2022,South Dakota,262213,3033
10/6/2022,Arkansas,953327,12252
10/6/2022,New Mexico,620060,8590
10/6/2022,West Virginia,602173,7445
10/6/2022,Alabama,1526401,20506
10/6/2022,Alaska,283562,1356
10/6/2022,Florida,7129250,81922
10/6/2022,North Dakota,269306,2375
10/6/2022,Utah,1040147,5028
10/7/2022,West Virginia,602461,7450
10/7/2022,Indiana,1925645,24748
10/7/2022,Utah,1040147,5028
10/7/2022,Alabama,1527106,20507
10/7/2022,Ohio,3153743,39950
10/7/2022,Florida,7130870,81944
10/7/2022,Arkansas,953681,12276
10/7/2022,Mississippi,929079,12928
10/7/2022,Alaska,283562,1356
10/7/2022,Kansas,880197,9573
10/7/2022,Montana,311830,3555
10/7/2022,Delaware,309804,3112
10/7/2022,Wisconsin,1873748,15303
10/7/2022,Maine,291986,2610
10/7/2022,Wyoming,177165,1899
